Date,Product_ID,Product_Name,Category,Region,Units_Sold,Units_Ordered,Inventory_Level,Price,Discount,Competitor_Pricing,Holiday/Promotion,Weather_Condition,Seasonality
10/7/2024,913007,Bell Pepper Yellow,Vegetables/Herbs,East,58,71,56,1039.52,0.39299,1112.34,0,Cloudy,Autumn
10/7/2024,941067,Thalapath Small,Seafood,North,15,15,30,2661.62,0.38608,2708.4,0,Cloudy,Autumn
10/7/2024,941067,Thalapath Small,Seafood,South,5,5,33,2661.62,0.15425,2599.49,0,Cloudy,Autumn
10/7/2024,941067,Thalapath Small,Seafood,West,15,27,58,2661.62,0.31511,2944.18,0,Cloudy,Autumn
10/7/2024,941067,Thalapath Small,Seafood,East,18,26,35,2661.62,0.26672,2507.85,0,Sunny,Autumn
10/8/2024,916002,Ambarella,Fruits,North,34,63,40,652.81,0.24524,704.08,0,Sunny,Autumn
10/8/2024,916002,Ambarella,Fruits,South,61,61,108,652.81,0.17093,565.67,0,Cloudy,Autumn
10/8/2024,916002,Ambarella,Fruits,West,46,56,143,652.81,0.27505,616.91,0,Cloudy,Autumn
10/8/2024,916002,Ambarella,Fruits,East,15,15,59,652.81,0.31295,640.62,0,Cloudy,Autumn
10/8/2024,914000,Ash Plantains,Vegetables/Herbs,North,160,160,216,177.77,0.25219,166.38,0,Cloudy,Autumn
10/8/2024,914000,Ash Plantains,Vegetables/Herbs,South,129,211,315,177.77,0.28725,163.87,0,Cloudy,Autumn
10/8/2024,914000,Ash Plantains,Vegetables/Herbs,West,120,120,145,177.77,0.27036,175.12,0,Cloudy,Autumn
10/8/2024,914000,Ash Plantains,Vegetables/Herbs,East,114,114,215,177.77,0.31594,166.43,0,Rainy,Autumn
10/8/2024,915001,Baby Potatoes,Vegetables/Herbs,North,50,50,22,802.69,0.16625,723.92,0,Snowy,Autumn
10/8/2024,915001,Baby Potatoes,Vegetables/Herbs,South,35,61,132,802.69,0.38482,809.18,0,Sunny,Autumn
10/8/2024,915001,Baby Potatoes,Vegetables/Herbs,West,84,84,134,802.69,0.27481,794.66,0,Rainy,Autumn
10/8/2024,915001,Baby Potatoes,Vegetables/Herbs,East,60,60,73,802.69,0.37619,682.39,0,Cloudy,Autumn
10/8/2024,912113,Basil Leaves 50g,Vegetables/Herbs,North,40,40,93,114.79,0.24326,106.95,0,Cloudy,Autumn
10/8/2024,912113,Basil Leaves 50g,Vegetables/Herbs,South,32,61,18,114.79,0.33471,131.13,0,Cloudy,Autumn
10/8/2024,912113,Basil Leaves 50g,Vegetables/Herbs,West,11,11,31,114.79,0.23782,114.1,0,Cloudy,Autumn
10/8/2024,912113,Basil Leaves 50g,Vegetables/Herbs,East,18,28,12,114.79,0.25151,100.92,0,Cloudy,Autumn
10/8/2024,914004,Batana,Vegetables/Herbs,North,20,25,13,424.87,0.29885,463.66,0,Cloudy,Autumn
10/8/2024,914004,Batana,Vegetables/Herbs,South,46,46,32,424.87,0.33585,438.48,0,Cloudy,Autumn
10/8/2024,914004,Batana,Vegetables/Herbs,West,68,118,51,424.87,0.37471,424.36,0,Cloudy,Autumn
10/8/2024,914004,Batana,Vegetables/Herbs,East,16,27,98,424.87,0.28909,411.98,0,Sunny,Autumn
10/8/2024,915002,Beetroot,Vegetables/Herbs,North,191,191,405,320.75,0.36718,279.94,0,Rainy,Autumn
10/8/2024,915002,Beetroot,Vegetables/Herbs,South,76,100,84,320.75,0.38212,280.41,0,Cloudy,Autumn
10/8/2024,915002,Beetroot,Vegetables/Herbs,West,48,48,85,320.75,0.18886,294.17,0,Cloudy,Autumn
10/8/2024,915002,Beetroot,Vegetables/Herbs,East,143,231,416,320.75,0.19918,351.89,0,Snowy,Autumn
10/8/2024,913005,Bell Pepper Green,Vegetables/Herbs,North,62,81,14,715.38,0.36343,647.11,0,Rainy,Autumn
10/8/2024,913005,Bell Pepper Green,Vegetables/Herbs,South,160,177,148,715.38,0.23394,807.48,0,Cloudy,Autumn
10/8/2024,913005,Bell Pepper Green,Vegetables/Herbs,West,65,114,80,715.38,0.36484,754.62,0,Cloudy,Autumn
10/8/2024,913005,Bell Pepper Green,Vegetables/Herbs,East,77,109,70,715.38,0.23485,696.11,0,Rainy,Autumn
10/8/2024,913006,Bell Pepper Red,Vegetables/Herbs,North,139,259,276,872.02,0.36117,771.46,0,Cloudy,Autumn
10/8/2024,913006,Bell Pepper Red,Vegetables/Herbs,South,53,86,93,872.02,0.32274,895.99,0,Cloudy,Autumn
10/8/2024,913006,Bell Pepper Red,Vegetables/Herbs,West,39,76,90,872.02,0.17815,984.26,0,Sunny,Autumn
10/8/2024,913006,Bell Pepper Red,Vegetables/Herbs,East,32,53,92,872.02,0.23118,752.87,0,Snowy,Autumn
10/8/2024,913007,Bell Pepper Yellow,Vegetables/Herbs,North,53,53,40,1049.78,0.16773,1149.04,0,Cloudy,Autumn
10/8/2024,913007,Bell Pepper Yellow,Vegetables/Herbs,South,85,162,213,1049.78,0.18169,918.76,0,Cloudy,Autumn
10/8/2024,913007,Bell Pepper Yellow,Vegetables/Herbs,West,30,30,40,1049.78,0.1557,951.8,0,Cloudy,Autumn
10/8/2024,913007,Bell Pepper Yellow,Vegetables/Herbs,East,72,72,65,1049.78,0.32343,1012.72,0,Rainy,Autumn
10/8/2024,941067,Thalapath Small,Seafood,North,31,31,116,2562.65,0.15635,2633.66,0,Sunny,Autumn
10/8/2024,941067,Thalapath Small,Seafood,South,10,10,24,2562.65,0.32284,2490.06,0,Cloudy,Autumn
10/8/2024,941067,Thalapath Small,Seafood,West,23,27,40,2562.65,0.377,2327.86,0,Rainy,Autumn
10/8/2024,941067,Thalapath Small,Seafood,East,34,34,12,2562.65,0.37127,2337.15,0,Cloudy,Autumn
10/9/2024,916002,Ambarella,Fruits,North,105,200,57,631.61,0.2829,720.69,0,Sunny,Autumn
10/9/2024,916002,Ambarella,Fruits,South,49,73,26,631.61,0.18282,700.69,0,Snowy,Autumn
10/9/2024,916002,Ambarella,Fruits,West,33,45,137,631.61,0.18795,579.98,0,Rainy,Autumn
10/9/2024,916002,Ambarella,Fruits,East,39,39,73,631.61,0.20541,593.79,0,Rainy,Autumn
10/9/2024,914000,Ash Plantains,Vegetables/Herbs,North,91,91,160,182.54,0.32444,196.29,0,Rainy,Autumn
10/9/2024,914000,Ash Plantains,Vegetables/Herbs,South,49,85,95,182.54,0.15849,184.72,0,Rainy,Autumn
10/9/2024,914000,Ash Plantains,Vegetables/Herbs,West,83,83,227,182.54,0.1566,202.74,0,Snowy,Autumn
10/9/2024,914000,Ash Plantains,Vegetables/Herbs,East,171,171,429,182.54,0.16084,166.43,0,Cloudy,Autumn
10/9/2024,915001,Baby Potatoes,Vegetables/Herbs,North,33,57,65,781.7,0.22583,875.74,0,Rainy,Autumn
10/9/2024,915001,Baby Potatoes,Vegetables/Herbs,South,59,117,238,781.7,0.25503,667.91,0,Snowy,Autumn
10/9/2024,915001,Baby Potatoes,Vegetables/Herbs,West,21,21,10,781.7,0.30483,791.15,0,Rainy,Autumn
10/9/2024,915001,Baby Potatoes,Vegetables/Herbs,East,91,136,61,781.7,0.34755,724.47,0,Cloudy,Autumn
10/9/2024,912113,Basil Leaves 50g,Vegetables/Herbs,North,67,116,166,111.57,0.25946,113.13,0,Rainy,Autumn
10/9/2024,912113,Basil Leaves 50g,Vegetables/Herbs,South,26,36,54,111.57,0.36332,103.37,0,Rainy,Autumn
10/9/2024,912113,Basil Leaves 50g,Vegetables/Herbs,West,41,64,153,111.57,0.16768,99.96,0,Rainy,Autumn
10/9/2024,912113,Basil Leaves 50g,Vegetables/Herbs,East,45,45,19,111.57,0.37206,118.6,0,Cloudy,Autumn
10/9/2024,914004,Batana,Vegetables/Herbs,North,70,70,202,442.85,0.32154,386.35,0,Rainy,Autumn
10/9/2024,914004,Batana,Vegetables/Herbs,South,33,33,58,442.85,0.30884,487.51,0,Rainy,Autumn
10/9/2024,914004,Batana,Vegetables/Herbs,West,115,214,96,442.85,0.37221,463.42,0,Cloudy,Autumn
10/9/2024,914004,Batana,Vegetables/Herbs,East,63,63,95,442.85,0.26273,389.89,0,Snowy,Autumn
10/9/2024,915002,Beetroot,Vegetables/Herbs,North,152,152,217,314.48,0.21529,280.93,0,Rainy,Autumn
10/9/2024,915002,Beetroot,Vegetables/Herbs,South,130,214,273,314.48,0.18482,280.62,0,Cloudy,Autumn
10/9/2024,915002,Beetroot,Vegetables/Herbs,West,276,276,276,314.48,0.23036,349.76,0,Sunny,Autumn
10/9/2024,915002,Beetroot,Vegetables/Herbs,East,21,21,27,314.48,0.27132,278.52,0,Sunny,Autumn
10/9/2024,913005,Bell Pepper Green,Vegetables/Herbs,North,96,176,270,707.03,0.30449,707.07,0,Cloudy,Autumn
10/9/2024,913005,Bell Pepper Green,Vegetables/Herbs,South,127,224,409,707.03,0.22197,641.66,0,Rainy,Autumn
10/9/2024,913005,Bell Pepper Green,Vegetables/Herbs,West,107,107,199,707.03,0.2482,811.52,0,Rainy,Autumn
10/9/2024,913005,Bell Pepper Green,Vegetables/Herbs,East,43,43,13,707.03,0.24206,659.09,0,Rainy,Autumn
10/9/2024,913006,Bell Pepper Red,Vegetables/Herbs,North,77,141,220,872.86,0.37796,770.82,0,Sunny,Autumn
10/9/2024,913006,Bell Pepper Red,Vegetables/Herbs,South,25,25,62,872.86,0.35404,895.48,0,Rainy,Autumn
10/9/2024,913006,Bell Pepper Red,Vegetables/Herbs,West,119,226,421,872.86,0.28567,882.12,0,Cloudy,Autumn
10/9/2024,913006,Bell Pepper Red,Vegetables/Herbs,East,54,54,12,872.86,0.29303,929.6,0,Rainy,Autumn
10/9/2024,913007,Bell Pepper Yellow,Vegetables/Herbs,North,64,64,143,1037.62,0.20741,1108.37,0,Sunny,Autumn
10/9/2024,913007,Bell Pepper Yellow,Vegetables/Herbs,South,82,113,39,1037.62,0.30182,1060.92,0,Rainy,Autumn
10/9/2024,913007,Bell Pepper Yellow,Vegetables/Herbs,West,58,58,27,1037.62,0.35637,913.29,0,Sunny,Autumn
10/9/2024,913007,Bell Pepper Yellow,Vegetables/Herbs,East,84,84,64,1037.62,0.20988,1045.06,0,Rainy,Autumn
10/9/2024,941067,Thalapath Small,Seafood,North,27,34,53,2597.31,0.15987,2452.12,0,Rainy,Autumn
10/9/2024,941067,Thalapath Small,Seafood,South,14,14,70,2597.31,0.15269,2873.19,0,Rainy,Autumn
10/9/2024,941067,Thalapath Small,Seafood,West,30,59,24,2597.31,0.34901,2821.63,0,Rainy,Autumn
10/9/2024,941067,Thalapath Small,Seafood,East,8,8,73,2597.31,0.24109,2743.17,0,Rainy,Autumn
10/10/2024,916002,Ambarella,Fruits,North,22,30,59,621.67,0.34007,616.97,0,Snowy,Autumn
10/10/2024,916002,Ambarella,Fruits,South,67,117,66,621.67,0.19243,703.09,0,Rainy,Autumn
10/10/2024,916002,Ambarella,Fruits,West,25,37,22,621.67,0.15187,631.53,0,Rainy,Autumn
10/10/2024,916002,Ambarella,Fruits,East,20,31,31,621.67,0.1893,579.45,0,Cloudy,Autumn
10/10/2024,914000,Ash Plantains,Vegetables/Herbs,North,152,246,373,183.65,0.25785,172.3,0,Rainy,Autumn
10/10/2024,914000,Ash Plantains,Vegetables/Herbs,South,73,117,39,183.65,0.34913,164.37,0,Rainy,Autumn
10/10/2024,914000,Ash Plantains,Vegetables/Herbs,West,228,417,272,183.65,0.19871,195.12,0,Rainy,Autumn
10/10/2024,914000,Ash Plantains,Vegetables/Herbs,East,205,205,485,183.65,0.30221,207.25,0,Sunny,Autumn
10/10/2024,915001,Baby Potatoes,Vegetables/Herbs,North,57,65,100,794.78,0.19833,767.93,0,Snowy,Autumn
10/10/2024,915001,Baby Potatoes,Vegetables/Herbs,South,64,64,16,794.78,0.20835,754.57,0,Rainy,Autumn
10/10/2024,915001,Baby Potatoes,Vegetables/Herbs,West,18,19,13,794.78,0.19435,901.77,0,Cloudy,Autumn
10/10/2024,915001,Baby Potatoes,Vegetables/Herbs,East,30,33,55,794.78,0.30886,762.19,0,Cloudy,Autumn
10/10/2024,912113,Basil Leaves 50g,Vegetables/Herbs,North,53,53,159,114.28,0.17478,129.99,0,Sunny,Autumn
10/10/2024,912113,Basil Leaves 50g,Vegetables/Herbs,South,29,50,102,114.28,0.1544,98.79,0,Rainy,Autumn
10/10/2024,912113,Basil Leaves 50g,Vegetables/Herbs,West,31,46,149,114.28,0.18757,124.27,0,Rainy,Autumn
10/10/2024,912113,Basil Leaves 50g,Vegetables/Herbs,East,41,67,120,114.28,0.25245,124.78,0,Sunny,Autumn
10/10/2024,914004,Batana,Vegetables/Herbs,North,79,146,49,442.26,0.34098,390.6,0,Cloudy,Autumn
10/10/2024,914004,Batana,Vegetables/Herbs,South,74,74,215,442.26,0.30281,490.64,0,Snowy,Autumn
10/10/2024,914004,Batana,Vegetables/Herbs,West,42,42,70,442.26,0.22703,452.22,0,Rainy,Autumn
10/10/2024,914004,Batana,Vegetables/Herbs,East,48,56,106,442.26,0.36036,481.02,0,Rainy,Autumn
10/10/2024,915002,Beetroot,Vegetables/Herbs,North,282,497,722,324.47,0.34417,324.21,0,Cloudy,Autumn
10/10/2024,915002,Beetroot,Vegetables/Herbs,South,77,77,70,324.47,0.23102,358.21,0,Rainy,Autumn
10/10/2024,915002,Beetroot,Vegetables/Herbs,West,181,181,261,324.47,0.29366,312.64,0,Cloudy,Autumn
10/10/2024,915002,Beetroot,Vegetables/Herbs,East,203,203,412,324.47,0.36844,318.12,0,Rainy,Autumn
10/10/2024,913005,Bell Pepper Green,Vegetables/Herbs,North,78,78,93,690.26,0.38357,652.46,0,Cloudy,Autumn
10/10/2024,913005,Bell Pepper Green,Vegetables/Herbs,South,71,71,24,690.26,0.25535,672.82,0,Rainy,Autumn
10/10/2024,913005,Bell Pepper Green,Vegetables/Herbs,West,104,139,270,690.26,0.38368,609.59,0,Cloudy,Autumn
10/10/2024,913005,Bell Pepper Green,Vegetables/Herbs,East,159,159,233,690.26,0.15019,695.15,0,Cloudy,Autumn
10/10/2024,913006,Bell Pepper Red,Vegetables/Herbs,North,35,35,63,862.05,0.21431,778.12,0,Sunny,Autumn
10/10/2024,913006,Bell Pepper Red,Vegetables/Herbs,South,95,108,187,862.05,0.30145,800.03,0,Rainy,Autumn
10/10/2024,913006,Bell Pepper Red,Vegetables/Herbs,West,74,74,148,862.05,0.28448,779.06,0,Rainy,Autumn
10/10/2024,913006,Bell Pepper Red,Vegetables/Herbs,East,117,117,241,862.05,0.36696,812.9,0,Rainy,Autumn
10/10/2024,913007,Bell Pepper Yellow,Vegetables/Herbs,North,84,164,240,1017.16,0.17085,945.49,0,Rainy,Autumn
10/10/2024,913007,Bell Pepper Yellow,Vegetables/Herbs,South,20,20,87,1017.16,0.15204,1117.92,0,Rainy,Autumn
10/10/2024,913007,Bell Pepper Yellow,Vegetables/Herbs,West,82,90,134,1017.16,0.27626,873.85,0,Snowy,Autumn
10/10/2024,913007,Bell Pepper Yellow,Vegetables/Herbs,East,116,169,306,1017.16,0.34781,886.11,0,Rainy,Autumn
10/10/2024,941067,Thalapath Small,Seafood,North,11,11,55,2660.34,0.37825,2433.73,0,Rainy,Autumn
10/10/2024,941067,Thalapath Small,Seafood,South,11,11,87,2660.34,0.36948,2274.11,0,Sunny,Autumn
10/10/2024,941067,Thalapath Small,Seafood,West,21,21,55,2660.34,0.21022,3052.0,0,Rainy,Autumn
10/10/2024,941067,Thalapath Small,Seafood,East,2,2,23,2660.34,0.16127,2280.61,0,Rainy,Autumn
10/11/2024,916002,Ambarella,Fruits,North,17,26,117,654.79,0.30012,662.12,0,Cloudy,Autumn
10/11/2024,916002,Ambarella,Fruits,South,32,39,118,654.79,0.23774,749.31,0,Cloudy,Autumn
10/11/2024,916002,Ambarella,Fruits,West,41,50,95,654.79,0.16515,619.43,0,Cloudy,Autumn
10/11/2024,916002,Ambarella,Fruits,East,48,87,194,654.79,0.24886,610.14,0,Cloudy,Autumn
10/11/2024,914000,Ash Plantains,Vegetables/Herbs,North,178,187,417,184.26,0.31292,177.8,0,Rainy,Autumn
10/11/2024,914000,Ash Plantains,Vegetables/Herbs,South,55,55,145,184.26,0.17615,162.42,0,Snowy,Autumn
10/11/2024,914000,Ash Plantains,Vegetables/Herbs,West,53,103,47,184.26,0.19902,180.84,0,Cloudy,Autumn
10/11/2024,914000,Ash Plantains,Vegetables/Herbs,East,141,141,173,184.26,0.19877,194.12,0,Snowy,Autumn
10/11/2024,915001,Baby Potatoes,Vegetables/Herbs,North,92,92,58,817.21,0.20482,696.83,0,Cloudy,Autumn
10/11/2024,915001,Baby Potatoes,Vegetables/Herbs,South,113,113,198,817.21,0.33624,782.35,0,Cloudy,Autumn
10/11/2024,915001,Baby Potatoes,Vegetables/Herbs,West,76,76,126,817.21,0.22419,915.4,0,Cloudy,Autumn
10/11/2024,915001,Baby Potatoes,Vegetables/Herbs,East,65,77,182,817.21,0.21068,892.64,0,Cloudy,Autumn
10/11/2024,912113,Basil Leaves 50g,Vegetables/Herbs,North,41,41,84,111.5,0.18957,115.77,0,Cloudy,Autumn
10/11/2024,912113,Basil Leaves 50g,Vegetables/Herbs,South,38,52,71,111.5,0.36151,120.33,0,Rainy,Autumn
10/11/2024,912113,Basil Leaves 50g,Vegetables/Herbs,West,56,111,73,111.5,0.17898,110.26,0,Rainy,Autumn
10/11/2024,912113,Basil Leaves 50g,Vegetables/Herbs,East,50,90,49,111.5,0.21111,116.43,0,Cloudy,Autumn
10/11/2024,914004,Batana,Vegetables/Herbs,North,66,66,89,440.43,0.16967,378.92,0,Cloudy,Autumn
10/11/2024,914004,Batana,Vegetables/Herbs,South,10,12,91,440.43,0.39603,503.65,0,Cloudy,Autumn
10/11/2024,914004,Batana,Vegetables/Herbs,West,24,46,86,440.43,0.27449,446.85,0,Cloudy,Autumn
10/11/2024,914004,Batana,Vegetables/Herbs,East,17,17,50,440.43,0.30576,475.29,0,Snowy,Autumn
10/11/2024,915002,Beetroot,Vegetables/Herbs,North,313,374,707,312.75,0.18617,351.94,0,Cloudy,Autumn
10/11/2024,915002,Beetroot,Vegetables/Herbs,South,194,364,290,312.75,0.37703,282.88,0,Cloudy,Autumn
10/11/2024,915002,Beetroot,Vegetables/Herbs,West,95,133,60,312.75,0.24306,271.7,0,Cloudy,Autumn
10/11/2024,915002,Beetroot,Vegetables/Herbs,East,210,210,248,312.75,0.35995,336.14,0,Sunny,Autumn
10/11/2024,913005,Bell Pepper Green,Vegetables/Herbs,North,69,69,130,724.61,0.36718,748.69,0,Cloudy,Autumn
10/11/2024,913005,Bell Pepper Green,Vegetables/Herbs,South,80,129,155,724.61,0.17311,763.98,0,Snowy,Autumn
10/11/2024,913005,Bell Pepper Green,Vegetables/Herbs,West,41,41,117,724.61,0.26544,739.88,0,Snowy,Autumn
10/11/2024,913005,Bell Pepper Green,Vegetables/Herbs,East,37,69,70,724.61,0.21106,692.65,0,Cloudy,Autumn
10/11/2024,913006,Bell Pepper Red,Vegetables/Herbs,North,132,230,111,848.04,0.23856,823.81,0,Sunny,Autumn
10/11/2024,913006,Bell Pepper Red,Vegetables/Herbs,South,26,26,67,848.04,0.3926,880.85,0,Sunny,Autumn
10/11/2024,913006,Bell Pepper Red,Vegetables/Herbs,West,30,48,32,848.04,0.18352,744.77,0,Snowy,Autumn
10/11/2024,913006,Bell Pepper Red,Vegetables/Herbs,East,89,89,112,848.04,0.34303,942.47,0,Cloudy,Autumn
10/11/2024,913007,Bell Pepper Yellow,Vegetables/Herbs,North,104,169,310,1058.16,0.21461,1212.26,0,Cloudy,Autumn
10/11/2024,913007,Bell Pepper Yellow,Vegetables/Herbs,South,101,136,66,1058.16,0.21872,1150.33,0,Sunny,Autumn
10/11/2024,913007,Bell Pepper Yellow,Vegetables/Herbs,West,55,55,174,1058.16,0.18092,1115.98,0,Rainy,Autumn
10/11/2024,913007,Bell Pepper Yellow,Vegetables/Herbs,East,24,31,46,1058.16,0.2935,1183.38,0,Cloudy,Autumn
10/11/2024,941067,Thalapath Small,Seafood,North,11,14,59,2563.62,0.27991,2648.49,0,Sunny,Autumn
10/11/2024,941067,Thalapath Small,Seafood,South,22,24,68,2563.62,0.1804,2652.71,0,Snowy,Autumn
10/11/2024,941067,Thalapath Small,Seafood,West,34,49,47,2563.62,0.19129,2539.47,0,Cloudy,Autumn
10/11/2024,941067,Thalapath Small,Seafood,East,11,11,27,2563.62,0.35133,2705.33,0,Cloudy,Autumn
10/12/2024,916002,Ambarella,Fruits,North,68,120,25,625.01,0.23736,585.14,0,Sunny,Autumn
10/12/2024,916002,Ambarella,Fruits,South,91,91,257,625.01,0.33096,658.15,0,Sunny,Autumn
10/12/2024,916002,Ambarella,Fruits,West,31,31,39,625.01,0.25225,610.42,0,Snowy,Autumn
10/12/2024,916002,Ambarella,Fruits,East,79,134,156,625.01,0.30129,655.75,0,Rainy,Autumn
10/12/2024,914000,Ash Plantains,Vegetables/Herbs,North,85,153,188,180.22,0.3296,179.4,0,Rainy,Autumn
10/12/2024,914000,Ash Plantains,Vegetables/Herbs,South,111,111,206,180.22,0.26289,204.7,0,Sunny,Autumn
10/12/2024,914000,Ash Plantains,Vegetables/Herbs,West,90,175,155,180.22,0.2941,157.56,0,Rainy,Autumn
10/12/2024,914000,Ash Plantains,Vegetables/Herbs,East,181,181,283,180.22,0.21061,177.61,0,Rainy,Autumn
10/12/2024,915001,Baby Potatoes,Vegetables/Herbs,North,49,67,12,795.69,0.36814,754.77,0,Sunny,Autumn
10/12/2024,915001,Baby Potatoes,Vegetables/Herbs,South,36,36,52,795.69,0.2203,703.63,0,Sunny,Autumn
10/12/2024,915001,Baby Potatoes,Vegetables/Herbs,West,35,35,40,795.69,0.313,898.48,0,Sunny,Autumn
10/12/2024,915001,Baby Potatoes,Vegetables/Herbs,East,18,18,23,795.69,0.15554,906.34,0,Sunny,Autumn
10/12/2024,912113,Basil Leaves 50g,Vegetables/Herbs,North,67,84,219,113.87,0.39363,116.55,0,Rainy,Autumn
10/12/2024,912113,Basil Leaves 50g,Vegetables/Herbs,South,60,60,47,113.87,0.37037,130.62,0,Snowy,Autumn
10/12/2024,912113,Basil Leaves 50g,Vegetables/Herbs,West,47,63,203,113.87,0.2887,119.53,0,Snowy,Autumn
10/12/2024,912113,Basil Leaves 50g,Vegetables/Herbs,East,33,59,20,113.87,0.33068,101.65,0,Sunny,Autumn
10/12/2024,914004,Batana,Vegetables/Herbs,North,101,165,122,432.01,0.16145,413.44,0,Sunny,Autumn
10/12/2024,914004,Batana,Vegetables/Herbs,South,48,64,29,432.01,0.17252,416.87,0,Cloudy,Autumn
10/12/2024,914004,Batana,Vegetables/Herbs,West,88,88,145,432.01,0.2156,474.8,0,Rainy,Autumn
10/12/2024,914004,Batana,Vegetables/Herbs,East,108,108,206,432.01,0.35452,486.03,0,Sunny,Autumn
10/12/2024,915002,Beetroot,Vegetables/Herbs,North,77,77,79,316.22,0.34731,350.44,0,Sunny,Autumn
10/12/2024,915002,Beetroot,Vegetables/Herbs,South,239,239,525,316.22,0.22429,334.71,0,Snowy,Autumn
10/12/2024,915002,Beetroot,Vegetables/Herbs,West,198,369,246,316.22,0.25478,304.96,0,Cloudy,Autumn
10/12/2024,915002,Beetroot,Vegetables/Herbs,East,151,171,106,316.22,0.23122,283.21,0,Rainy,Autumn
10/12/2024,913005,Bell Pepper Green,Vegetables/Herbs,North,78,143,41,696.7,0.28491,750.69,0,Sunny,Autumn
10/12/2024,913005,Bell Pepper Green,Vegetables/Herbs,South,29,29,90,696.7,0.36586,626.76,0,Sunny,Autumn
10/12/2024,913005,Bell Pepper Green,Vegetables/Herbs,West,93,169,176,696.7,0.29763,728.71,0,Sunny,Autumn
10/12/2024,913005,Bell Pepper Green,Vegetables/Herbs,East,135,135,121,696.7,0.17911,747.56,0,Cloudy,Autumn
10/12/2024,913006,Bell Pepper Red,Vegetables/Herbs,North,94,96,174,891.79,0.18194,940.69,0,Sunny,Autumn
10/12/2024,913006,Bell Pepper Red,Vegetables/Herbs,South,156,208,109,891.79,0.36285,784.85,0,Sunny,Autumn
10/12/2024,913006,Bell Pepper Red,Vegetables/Herbs,West,51,75,140,891.79,0.21791,1001.97,0,Sunny,Autumn
10/12/2024,913006,Bell Pepper Red,Vegetables/Herbs,East,60,62,81,891.79,0.33539,876.15,0,Sunny,Autumn
10/12/2024,913007,Bell Pepper Yellow,Vegetables/Herbs,North,100,100,174,1043.53,0.21587,1067.8,0,Sunny,Autumn
10/12/2024,913007,Bell Pepper Yellow,Vegetables/Herbs,South,75,111,206,1043.53,0.3527,984.58,0,Sunny,Autumn
10/12/2024,913007,Bell Pepper Yellow,Vegetables/Herbs,West,30,30,54,1043.53,0.16395,1158.15,0,Cloudy,Autumn
10/12/2024,913007,Bell Pepper Yellow,Vegetables/Herbs,East,14,15,46,1043.53,0.24269,920.5,0,Sunny,Autumn
10/12/2024,941067,Thalapath Small,Seafood,North,34,66,99,2572.92,0.37521,2452.69,0,Snowy,Autumn
10/12/2024,941067,Thalapath Small,Seafood,South,39,75,73,2572.92,0.38674,2901.04,0,Cloudy,Autumn
10/12/2024,941067,Thalapath Small,Seafood,West,22,22,12,2572.92,0.18014,2462.07,0,Sunny,Autumn
10/12/2024,941067,Thalapath Small,Seafood,East,18,18,70,2572.92,0.31123,2365.91,0,Sunny,Autumn
10/13/2024,916002,Ambarella,Fruits,North,27,27,53,649.53,0.28712,578.44,0,Rainy,Autumn
10/13/2024,916002,Ambarella,Fruits,South,90,90,136,649.53,0.21986,744.97,0,Rainy,Autumn
10/13/2024,916002,Ambarella,Fruits,West,95,108,100,649.53,0.2251,555.41,0,Snowy,Autumn
10/13/2024,916002,Ambarella,Fruits,East,27,27,56,649.53,0.37467,728.96,0,Rainy,Autumn
10/13/2024,914000,Ash Plantains,Vegetables/Herbs,North,47,82,36,178.55,0.36518,171.26,0,Snowy,Autumn
10/13/2024,914000,Ash Plantains,Vegetables/Herbs,South,74,104,170,178.55,0.39328,168.34,0,Rainy,Autumn
10/13/2024,914000,Ash Plantains,Vegetables/Herbs,West,147,147,107,178.55,0.20892,187.63,0,Rainy,Autumn
10/13/2024,914000,Ash Plantains,Vegetables/Herbs,East,59,115,48,178.55,0.22111,200.72,0,Rainy,Autumn
10/13/2024,915001,Baby Potatoes,Vegetables/Herbs,North,20,39,106,783.73,0.19157,773.37,0,Snowy,Autumn
10/13/2024,915001,Baby Potatoes,Vegetables/Herbs,South,32,32,31,783.73,0.24303,886.83,0,Rainy,Autumn
10/13/2024,915001,Baby Potatoes,Vegetables/Herbs,West,6,9,23,783.73,0.34434,848.51,0,Cloudy,Autumn
10/13/2024,915001,Baby Potatoes,Vegetables/Herbs,East,81,81,142,783.73,0.27787,811.93,0,Sunny,Autumn
10/13/2024,912113,Basil Leaves 50g,Vegetables/Herbs,North,41,41,122,111.45,0.31021,113.64,0,Rainy,Autumn
10/13/2024,912113,Basil Leaves 50g,Vegetables/Herbs,South,39,62,48,111.45,0.35849,101.59,0,Cloudy,Autumn
10/13/2024,912113,Basil Leaves 50g,Vegetables/Herbs,West,52,87,144,111.45,0.36311,102.77,0,Rainy,Autumn
10/13/2024,912113,Basil Leaves 50g,Vegetables/Herbs,East,56,98,78,111.45,0.19484,102.39,0,Rainy,Autumn
10/13/2024,914004,Batana,Vegetables/Herbs,North,77,153,229,423.14,0.32103,425.03,0,Rainy,Autumn
10/13/2024,914004,Batana,Vegetables/Herbs,South,22,34,68,423.14,0.19247,429.27,0,Cloudy,Autumn
10/13/2024,914004,Batana,Vegetables/Herbs,West,65,65,132,423.14,0.16747,387.72,0,Rainy,Autumn
10/13/2024,914004,Batana,Vegetables/Herbs,East,112,175,182,423.14,0.16071,365.18,0,Sunny,Autumn
