Date,Product_ID,Category,Region,Units_Sold,Units_Ordered,Inventory_Level,Price,Discount,Competitor_Pricing,Holiday/Promotion,Weather_Condition,Seasonality
5/10/2022,70017,Electronics,North,194,94,356,54.414,32.35,54.152,1,Sunny,Autumn
5/10/2022,70018,Toys,West,138,86,201,52.924,29.35,53.40599999999999,1,Snowy,Autumn
5/10/2022,70019,Clothing,South,113,115,235,56.166,23.544,55.574,1,Rainy,Spring
5/10/2022,70020,Clothing,East,153,103,303,54.91799999999999,25.622000000000003,57.164,1,Rainy,Spring
5/10/2022,70021,Toys,East,122,138,258,55.004,26.334,54.176,1,Snowy,Spring
5/10/2023,70001,Groceries,North,62,82,294,55.04600000000001,22.832,56.134,1,Cloudy,Autumn
5/10/2023,70003,Toys,South,104,96,244,55.964,22.97,54.976,1,Rainy,Spring
5/10/2023,70004,Toys,West,123,101,187,56.682,24.204,57.746,1,Snowy,Winter
5/10/2023,70005,Toys,North,115,71,194,55.128,25.624,56.336,1,Sunny,Autumn
5/10/2023,70006,Electronics,East,180,145,251,55.324,28.458,58.114,1,Snowy,Summer
5/10/2023,70007,Groceries,South,124,78,248,53.25599999999999,34.017999999999994,55.164,1,Snowy,Spring
5/10/2023,70008,Furniture,East,85,130,194,52.788,38.562,53.326,1,Sunny,Winter
5/10/2023,70009,Clothing,North,116,138,176,55.778,26.222,57.734,1,Sunny,Autumn
5/10/2023,70010,Electronics,West,124,123,275,57.272000000000006,19.8,56.856,1,Snowy,Autumn
5/10/2023,70011,Toys,South,140,99,212,55.512,27.434,54.636,1,Snowy,Spring
5/10/2023,70012,Furniture,South,179,106,282,57.42,24.636000000000003,55.56,1,Snowy,Autumn
5/10/2023,70013,Clothing,West,80,119,178,56.514,21.356,57.616,1,Cloudy,Spring
5/10/2023,70014,Toys,South,58,142,161,55.34400000000001,24.874,55.03,1,Snowy,Autumn
5/10/2023,70015,Clothing,West,198,93,309,56.548,26.072000000000003,58.162,1,Snowy,Spring
5/10/2023,70016,Clothing,North,245,109,328,53.548,36.93,53.65,1,Rainy,Winter
5/10/2023,70017,Electronics,North,167,97,286,52.616,37.99,53.842000000000006,1,Rainy,Winter
5/10/2023,70018,Toys,West,101,177,291,52.42999999999999,32.892,53.776,1,Snowy,Autumn
5/10/2023,70019,Clothing,South,328,102,406,55.49400000000001,25.422000000000004,56.766,1,Rainy,Summer
5/10/2023,70020,Clothing,East,249,126,361,54.414,32.588,55.77,1,Rainy,Summer
5/10/2023,70021,Toys,East,156,85,307,54.64,26.906,55.342,1,Snowy,Autumn
5/11/2022,70001,Groceries,North,81,141,259,52.996,32.856,53.842,1,Snowy,Autumn
5/11/2022,70003,Toys,South,115,106,285,56.88199999999999,20.678,56.876,0,Sunny,Summer
5/11/2022,70004,Toys,West,175,128,295,54.376,28.248,54.316,1,Rainy,Summer
5/11/2022,70005,Toys,North,135,84,268,55.806,25.964,56.852,1,Snowy,Winter
5/11/2022,70006,Electronics,East,144,109,244,56.17,27.572000000000003,56.898,1,Sunny,Autumn
5/11/2022,70007,Groceries,South,132,110,250,54.326,30.315999999999995,56.318000000000005,1,Snowy,Spring
5/11/2022,70008,Furniture,East,92,76,255,55.422,29.59,54.892,1,Rainy,Winter
5/11/2022,70009,Clothing,North,109,123,283,56.026,25.366,56.022000000000006,1,Cloudy,Summer
5/11/2022,70010,Electronics,West,123,80,205,57.164,16.76,57.91,1,Cloudy,Autumn
5/11/2022,70011,Toys,South,68,113,208,54.168000000000006,27.152,54.514,1,Sunny,Spring
5/11/2022,70012,Furniture,South,132,123,190,56.824,30.322000000000003,55.782,1,Sunny,Summer
5/11/2022,70013,Clothing,West,139,107,246,53.45,36.634,54.676,1,Cloudy,Autumn
5/11/2022,70014,Toys,South,145,99,272,54.514,29.234,57.184000000000005,1,Sunny,Spring
5/11/2022,70015,Clothing,West,103,108,229,54.96,29.303999999999995,55.17,1,Snowy,Autumn
5/11/2022,70016,Clothing,North,202,109,270,53.568,28.45,54.66799999999999,1,Rainy,Summer
5/11/2022,70017,Electronics,North,161,108,259,53.996,28.380000000000003,55.522000000000006,1,Sunny,Summer
5/11/2022,70018,Toys,West,189,150,329,54.758,27.166000000000004,55.862,1,Rainy,Summer
5/11/2022,70019,Clothing,South,86,93,191,53.626,34.436,55.658,1,Snowy,Autumn
5/11/2022,70020,Clothing,East,151,83,339,57.008,20.838,58.902,1,Cloudy,Spring
5/11/2022,70021,Toys,East,145,129,243,56.92999999999999,22.14,56.144000000000005,1,Cloudy,Summer
5/11/2023,70001,Groceries,North,156,110,327,54.146,31.309999999999995,55.534000000000006,1,Sunny,Winter
5/11/2023,70003,Toys,South,182,95,312,56.106,22.108,56.178,1,Cloudy,Spring
5/11/2023,70004,Toys,West,152,121,380,52.94199999999999,28.704,52.798,1,Snowy,Autumn
5/11/2023,70005,Toys,North,228,110,329,56.458000000000006,22.436,57.80800000000001,1,Snowy,Autumn
5/11/2023,70006,Electronics,East,185,100,307,53.712,37.478,55.624,1,Rainy,Winter
5/11/2023,70007,Groceries,South,82,145,334,53.91799999999999,28.654,55.084,1,Cloudy,Autumn
5/11/2023,70008,Furniture,East,141,120,252,55.126,25.838,53.532,1,Cloudy,Spring
5/11/2023,70009,Clothing,North,204,120,248,55.944,26.744,57.4,1,Rainy,Spring
5/11/2023,70010,Electronics,West,144,92,325,55.652,29.648000000000003,56.28,1,Snowy,Autumn
5/11/2023,70011,Toys,South,124,86,323,55.698,25.07,55.358,1,Sunny,Autumn
5/11/2023,70012,Furniture,South,118,109,276,53.77,45.058,55.104,1,Cloudy,Summer
5/11/2023,70013,Clothing,West,231,103,316,53.642,32.218,54.11,1,Rainy,Winter
5/11/2023,70014,Toys,South,157,123,298,54.88,24.08,54.528,1,Cloudy,Spring
5/11/2023,70015,Clothing,West,91,165,259,56.934000000000005,27.514,57.584,1,Cloudy,Spring
5/11/2023,70016,Clothing,North,167,99,263,53.84,36.262,54.734,1,Cloudy,Winter
5/11/2023,70017,Electronics,North,139,110,280,54.99,28.744,56.648,1,Cloudy,Spring
5/11/2023,70018,Toys,West,172,70,420,53.554,24.958,54.268,1,Sunny,Summer
5/11/2023,70019,Clothing,South,117,115,241,55.918000000000006,20.572,57.766,1,Sunny,Autumn
5/11/2023,70020,Clothing,East,263,152,359,57.418000000000006,23.974,58.074,1,Cloudy,Spring
5/11/2023,70021,Toys,East,108,73,237,55.818,21.436,56.172,0,Sunny,Autumn
5/12/2022,70001,Groceries,North,35,79,240,55.578,21.466,55.968,0,Rainy,Spring
5/12/2022,70003,Toys,South,43,97,153,55.378,24.196,56.74399999999999,1,Cloudy,Spring
5/12/2022,70004,Toys,West,149,83,221,54.504,28.72,56.222,1,Snowy,Spring
5/12/2022,70005,Toys,North,55,37,284,56.898,17.076,56.99,0,Rainy,Autumn
5/12/2022,70006,Electronics,East,142,82,261,56.6,26.728,56.642,1,Sunny,Winter
5/12/2022,70007,Groceries,South,170,84,265,53.04,31.306,52.958000000000006,1,Cloudy,Spring
5/12/2022,70008,Furniture,East,199,134,358,54.854,26.728,54.852,1,Rainy,Summer
5/12/2022,70009,Clothing,North,173,121,282,54.234,31.868,56.066,1,Cloudy,Autumn
5/12/2022,70010,Electronics,West,240,79,312,56.294,22.93,56.384,1,Rainy,Autumn
5/12/2022,70011,Toys,South,206,146,289,56.088,22.934,56.222,1,Rainy,Spring
5/12/2022,70012,Furniture,South,137,127,255,56.370000000000005,28.31,57.3,1,Snowy,Spring
5/12/2022,70013,Clothing,West,124,125,203,56.56,27.354,57.164,1,Snowy,Spring
5/12/2022,70014,Toys,South,117,128,226,54.66799999999999,29.578,54.648,1,Rainy,Summer
5/12/2022,70015,Clothing,West,174,101,238,56.932,25.056,56.012,1,Rainy,Autumn
5/12/2022,70016,Clothing,North,150,115,293,55.544,23.516,57.95,1,Cloudy,Autumn
5/12/2022,70017,Electronics,North,148,93,312,54.57000000000001,28.644,56.258,1,Rainy,Summer
5/12/2022,70018,Toys,West,112,79,249,57.39200000000001,17.982,58.416,1,Rainy,Winter
5/12/2022,70019,Clothing,South,192,112,322,57.538,18.416,57.536,1,Rainy,Spring
5/12/2022,70020,Clothing,East,165,89,297,54.566,29.208,55.99,1,Rainy,Autumn
5/12/2022,70021,Toys,East,59,85,194,54.870000000000005,27.72,56.29600000000001,1,Snowy,Autumn
5/12/2023,70001,Groceries,North,111,84,228,57.514,20.702,57.798,1,Snowy,Summer
5/12/2023,70003,Toys,South,146,155,326,54.286,29.516,55.766,1,Snowy,Summer
5/12/2023,70004,Toys,West,67,89,244,54.668000000000006,27.172000000000004,55.1,1,Sunny,Autumn
5/12/2023,70005,Toys,North,146,82,284,55.99399999999999,24.532,56.654,1,Cloudy,Autumn
5/12/2023,70006,Electronics,East,87,112,324,54.768,28.246,56.05800000000001,1,Sunny,Summer
5/12/2023,70007,Groceries,South,139,139,334,55.044,22.98,56.45,1,Snowy,Spring
5/12/2023,70008,Furniture,East,112,108,187,54.96,26.034,55.898,1,Snowy,Spring
5/12/2023,70009,Clothing,North,172,91,340,55.428,30.908,57.722,1,Rainy,Winter
5/12/2023,70010,Electronics,West,94,123,213,55.69200000000001,29.652,54.414,1,Snowy,Spring
5/12/2023,70011,Toys,South,102,134,236,55.03,33.356,53.996,1,Rainy,Summer
5/12/2023,70012,Furniture,South,154,107,225,56.806,20.434,58.414,1,Cloudy,Spring
5/12/2023,70013,Clothing,West,136,125,269,54.424,29.803999999999995,55.714,1,Rainy,Winter
5/12/2023,70014,Toys,South,90,132,143,57.684000000000005,20.612,58.364,1,Cloudy,Winter
5/12/2023,70015,Clothing,West,123,121,230,56.17999999999999,23.248,56.772000000000006,1,Rainy,Autumn
5/12/2023,70016,Clothing,North,136,126,268,54.16799999999999,35.6,55.45799999999999,1,Rainy,Winter
5/12/2023,70017,Electronics,North,138,102,284,54.306,29.04,56.472,1,Snowy,Winter
5/12/2023,70018,Toys,West,171,123,330,54.632000000000005,24.562,55.99400000000001,1,Snowy,Spring
5/12/2023,70019,Clothing,South,220,147,301,53.232000000000006,35.977999999999994,54.116,1,Cloudy,Summer
5/12/2023,70020,Clothing,East,167,80,243,54.02,32.660000000000004,54.59,1,Sunny,Winter
5/12/2023,70021,Toys,East,168,98,337,54.36,29.768,55.774,1,Cloudy,Spring
5/13/2022,70001,Groceries,North,205,107,281,54.076,25.644,54.11,1,Cloudy,Autumn
5/13/2022,70003,Toys,South,139,123,249,54.55,28.236,56.654,1,Rainy,Spring
5/13/2022,70004,Toys,West,152,124,258,55.17999999999999,27.462,54.458000000000006,1,Cloudy,Spring
5/13/2022,70005,Toys,North,152,91,296,55.762,26.682,56.066,1,Sunny,Summer
5/13/2022,70006,Electronics,East,87,112,174,54.2,29.282,56.578,1,Rainy,Winter
5/13/2022,70007,Groceries,South,75,96,215,55.526,21.772,58.486,0,Snowy,Winter
5/13/2022,70008,Furniture,East,98,155,172,54.468,31.25,57.234,1,Cloudy,Summer
5/13/2022,70009,Clothing,North,71,83,232,53.718,33.226,54.92,1,Sunny,Summer
5/13/2022,70010,Electronics,West,202,125,283,56.122,24.972,56.622,1,Rainy,Winter
5/13/2022,70011,Toys,South,87,125,227,54.478,32.818,54.624,1,Cloudy,Spring
5/13/2022,70012,Furniture,South,119,122,250,58.25,22.226,59.194,1,Cloudy,Autumn
5/13/2022,70013,Clothing,West,248,118,387,53.28,35.486000000000004,56.4,1,Snowy,Winter
5/13/2022,70014,Toys,South,96,87,272,53.356,34.28,53.916,1,Cloudy,Spring
5/13/2022,70015,Clothing,West,59,58,196,55.236,30.07,54.802,1,Sunny,Winter
5/13/2022,70016,Clothing,North,122,146,345,54.726,26.341999999999995,54.898,1,Rainy,Summer
5/13/2022,70017,Electronics,North,134,94,321,54.088,27.79,54.872,1,Cloudy,Spring
5/13/2022,70018,Toys,West,127,106,178,54.932,28.496,56.338,1,Snowy,Winter
5/13/2022,70019,Clothing,South,253,103,282,55.674,22.162,57.38,0,Rainy,Autumn
5/13/2022,70020,Clothing,East,136,128,202,53.64,33.812,52.544,1,Snowy,Autumn
5/13/2022,70021,Toys,East,101,136,296,54.396,29.834000000000003,54.86800000000001,1,Cloudy,Autumn
5/13/2023,70001,Groceries,North,125,132,287,54.056,27.806,55.92999999999999,1,Cloudy,Winter
5/13/2023,70003,Toys,South,159,139,360,55.912,24.512,57.44199999999999,1,Snowy,Spring
5/13/2023,70004,Toys,West,183,87,258,53.608,32.382,54.95399999999999,1,Sunny,Autumn
5/13/2023,70005,Toys,North,121,115,248,53.952,30.534,54.922,1,Sunny,Autumn
5/13/2023,70006,Electronics,East,98,127,212,55.612,26.218,56.790000000000006,1,Snowy,Winter
5/13/2023,70007,Groceries,South,148,87,262,54.41799999999999,30.3,54.39,1,Snowy,Winter
5/13/2023,70008,Furniture,East,150,109,250,53.8,32.08,55.088,1,Snowy,Autumn
5/13/2023,70009,Clothing,North,100,142,157,54.596,34.565999999999995,55.624,1,Snowy,Autumn
5/13/2023,70010,Electronics,West,124,133,240,53.19199999999999,38.302,53.342,1,Sunny,Summer
5/13/2023,70011,Toys,South,138,124,206,55.286,25.802,56.74400000000001,1,Rainy,Summer
5/13/2023,70012,Furniture,South,181,136,267,55.774,31.572000000000003,56.226,1,Cloudy,Spring
5/13/2023,70013,Clothing,West,192,142,304,56.424,22.886000000000003,56.64,1,Sunny,Autumn
5/13/2023,70014,Toys,South,141,108,292,56.516,24.926,56.59400000000001,1,Rainy,Summer
5/13/2023,70015,Clothing,West,75,103,224,54.562,31.46,55.64,1,Cloudy,Winter
5/13/2023,70016,Clothing,North,62,106,171,55.072,28.114,55.89,1,Cloudy,Spring
5/13/2023,70017,Electronics,North,61,84,318,53.17,35.702,52.444,1,Sunny,Summer
5/13/2023,70018,Toys,West,29,114,268,55.346,22.132,55.044,1,Snowy,Spring
5/13/2023,70019,Clothing,South,82,109,222,55.514,24.786,56.89399999999999,1,Cloudy,Autumn
5/13/2023,70020,Clothing,East,150,115,199,55.144000000000005,30.144,56.828,1,Cloudy,Spring
5/13/2023,70021,Toys,East,97,122,187,56.202,25.622000000000003,57.54,1,Cloudy,Summer
5/14/2022,70001,Groceries,North,166,121,304,55.346,25.144,57.73199999999999,1,Snowy,Autumn
5/14/2022,70003,Toys,South,83,130,201,55.638,27.632,56.648,1,Cloudy,Spring
5/14/2022,70004,Toys,West,113,78,292,54.678,26.292,53.95,1,Cloudy,Spring
5/14/2022,70005,Toys,North,99,80,216,56.05800000000001,26.366000000000003,57.062,1,Sunny,Winter
5/14/2022,70006,Electronics,East,69,99,186,53.01800000000001,33.684,53.292,1,Cloudy,Spring
5/14/2022,70007,Groceries,South,137,117,240,55.306,20.954,55.316,1,Rainy,Autumn
5/14/2022,70008,Furniture,East,159,145,268,54.79,27.74,55.010000000000005,1,Sunny,Spring
5/14/2022,70009,Clothing,North,123,125,260,55.922,21.186,57.236,1,Cloudy,Autumn
5/14/2022,70010,Electronics,West,119,84,296,55.596,25.228,55.63,1,Cloudy,Autumn
5/14/2022,70011,Toys,South,147,107,277,56.592,19.842,57.52,0,Rainy,Autumn
5/14/2022,70012,Furniture,South,196,100,240,58.544,19.724,58.988,1,Cloudy,Autumn
5/14/2022,70013,Clothing,West,142,138,230,57.076,23.768,58.71,1,Cloudy,Spring
5/14/2022,70014,Toys,South,52,128,186,55.164,27.514,56.668000000000006,1,Rainy,Summer
5/14/2022,70015,Clothing,West,88,48,249,54.428,31.612,54.762,1,Rainy,Summer
5/14/2022,70016,Clothing,North,167,91,283,55.962,26.47,58.022000000000006,1,Rainy,Spring
5/14/2022,70017,Electronics,North,150,104,257,55.216,25.022,57.536,1,Rainy,Spring
5/14/2022,70018,Toys,West,93,149,269,54.36,28.634000000000004,52.934000000000005,1,Cloudy,Summer
5/14/2022,70019,Clothing,South,122,129,269,55.346,28.89,56.262,1,Rainy,Autumn
5/14/2022,70020,Clothing,East,103,177,243,56.534000000000006,25.942,57.624,1,Sunny,Spring
5/14/2022,70021,Toys,East,124,117,233,54.584,28.584,54.754,1,Snowy,Autumn
5/14/2023,70001,Groceries,North,186,63,314,54.688,27.444,55.316,1,Cloudy,Autumn
5/14/2023,70003,Toys,South,124,73,347,55.53,22.428,57.224,1,Cloudy,Spring
5/14/2023,70004,Toys,West,138,113,323,54.126,28.478,54.470000000000006,1,Snowy,Summer
5/14/2023,70005,Toys,North,92,116,252,54.698,30.652,55.022000000000006,1,Snowy,Autumn
5/14/2023,70006,Electronics,East,87,69,189,55.408,29.394,57.908,1,Rainy,Autumn
5/14/2023,70007,Groceries,South,96,149,141,54.434000000000005,32.1,56.738,1,Snowy,Autumn
5/14/2023,70008,Furniture,East,168,78,326,54.652,30.294,57.952,1,Sunny,Winter
5/14/2023,70009,Clothing,North,147,121,296,55.5,25.738,56.120000000000005,1,Rainy,Summer
5/14/2023,70010,Electronics,West,79,134,288,55.482000000000006,25.142000000000003,55.384,1,Sunny,Spring
5/14/2023,70011,Toys,South,88,88,285,54.048,27.188,53.618,1,Snowy,Spring
5/14/2023,70012,Furniture,South,128,100,301,55.206,37.122,55.616,1,Cloudy,Winter
5/14/2023,70013,Clothing,West,90,148,141,58.21,13.832,59.054,1,Rainy,Spring
5/14/2023,70014,Toys,South,278,117,338,52.842,36.7,54.19,1,Cloudy,Autumn
5/14/2023,70015,Clothing,West,73,138,129,57.64200000000001,23.794,57.99,1,Cloudy,Spring
5/14/2023,70016,Clothing,North,103,69,264,57.07000000000001,15.856,57.164,1,Rainy,Spring
5/14/2023,70017,Electronics,North,141,66,228,53.41799999999999,28.304,53.614,1,Snowy,Spring
5/14/2023,70018,Toys,West,239,98,301,57.644000000000005,19.802,59.298,1,Rainy,Winter
5/14/2023,70019,Clothing,South,140,111,326,54.572,28.846000000000004,54.872,1,Rainy,Summer
5/14/2023,70020,Clothing,East,152,91,296,55.434000000000005,23.674,56.24,1,Cloudy,Autumn
5/14/2023,70021,Toys,East,75,120,229,56.64,22.520000000000003,58.306,1,Rainy,Summer
5/15/2022,70001,Groceries,North,165,103,345,55.15,33.318,55.73,1,Snowy,Winter
5/15/2022,70003,Toys,South,134,136,278,53.638,30.166000000000004,54.872,1,Rainy,Spring
5/15/2022,70004,Toys,West,158,150,275,54.292,26.944,54.45399999999999,1,Snowy,Spring
5/15/2022,70005,Toys,North,77,108,235,55.874,26.904000000000003,58.408,1,Sunny,Summer
5/15/2022,70006,Electronics,East,173,128,297,53.38,27.854000000000003,53.812,1,Cloudy,Spring
5/15/2022,70007,Groceries,South,192,95,360,53.388,31.544,53.082,1,Cloudy,Autumn
5/15/2022,70008,Furniture,East,182,98,367,55.248000000000005,27.186,55.73,1,Rainy,Winter
5/15/2022,70009,Clothing,North,146,78,305,58.19,20.066,59.74400000000001,1,Sunny,Spring
5/15/2022,70010,Electronics,West,145,75,274,54.06,31.976,54.388,1,Sunny,Winter
5/15/2022,70011,Toys,South,135,119,223,54.49,29.946,53.626,1,Cloudy,Autumn
5/15/2022,70012,Furniture,South,175,129,247,55.284000000000006,32.306,55.766,1,Snowy,Spring
5/15/2022,70013,Clothing,West,114,144,243,54.004,32.818,54.644000000000005,1,Snowy,Winter
5/15/2022,70014,Toys,South,127,90,199,52.4,31.18,52.614,1,Cloudy,Autumn
5/15/2022,70015,Clothing,West,168,133,293,53.766,33.962,55.05799999999999,1,Cloudy,Summer
5/15/2022,70016,Clothing,North,124,149,253,54.342000000000006,30.064,54.574,1,Rainy,Winter
5/15/2022,70017,Electronics,North,46,74,212,54.488,27.356,55.65,1,Cloudy,Spring
5/15/2022,70018,Toys,West,137,134,290,56.25,23.464,56.606,1,Sunny,Winter
5/15/2022,70019,Clothing,South,122,128,241,55.75599999999999,28.022,56.88,1,Snowy,Winter
5/15/2022,70020,Clothing,East,149,89,213,56.348,25.374,56.75600000000001,1,Snowy,Spring
5/15/2022,70021,Toys,East,99,131,190,53.826,32.264,55.426,1,Snowy,Spring
5/15/2023,70001,Groceries,North,28,90,162,56.484,26.64,57.13,1,Snowy,Summer
5/15/2023,70003,Toys,South,101,105,261,54.862,30.59,55.336,1,Snowy,Summer
5/15/2023,70004,Toys,West,229,97,275,56.13,23.18,57.048,1,Cloudy,Spring
5/15/2023,70005,Toys,North,109,94,234,55.066,28.266,56.510000000000005,1,Sunny,Autumn
5/15/2023,70006,Electronics,East,62,124,172,54.69,28.004,56.874,1,Snowy,Autumn
5/15/2023,70007,Groceries,South,81,88,149,54.92,24.762,56.29,1,Rainy,Autumn
5/15/2023,70008,Furniture,East,174,98,323,55.066,32.336,55.2,1,Cloudy,Autumn
5/15/2023,70009,Clothing,North,97,137,254,53.372,31.848000000000003,54.694,1,Cloudy,Autumn
5/15/2023,70010,Electronics,West,123,78,253,55.66799999999999,26.756,56.408,1,Sunny,Autumn
5/15/2023,70011,Toys,South,88,148,287,54.736,25.304,55.946000000000005,1,Cloudy,Spring
5/15/2023,70012,Furniture,South,129,132,206,57.106,27.216,58.664,1,Snowy,Spring
5/15/2023,70013,Clothing,West,82,83,226,55.11,26.802,54.768,1,Rainy,Winter
5/15/2023,70014,Toys,South,121,113,258,54.784000000000006,28.714,56.562,1,Cloudy,Winter
5/15/2023,70015,Clothing,West,178,108,244,55.91,26.066000000000003,57.57000000000001,1,Rainy,Autumn
5/15/2023,70016,Clothing,North,146,118,340,53.484,30.67,55.364,1,Cloudy,Autumn
5/15/2023,70017,Electronics,North,183,108,271,55.85799999999999,20.256,56.83200000000001,1,Sunny,Autumn
5/15/2023,70018,Toys,West,98,144,306,56.05799999999999,24.754,56.076,1,Cloudy,Autumn
5/15/2023,70019,Clothing,South,121,87,359,54.898,29.872,55.536,1,Rainy,Autumn
5/15/2023,70020,Clothing,East,206,76,332,55.25,24.58,56.438,1,Snowy,Summer
5/15/2023,70021,Toys,East,195,131,278,57.228,20.094,57.398,1,Cloudy,Autumn
5/16/2022,70001,Groceries,North,153,90,251,52.592,30.518,52.39,1,Cloudy,Spring
5/16/2022,70003,Toys,South,181,153,289,55.80800000000001,25.908,55.6,1,Snowy,Winter
5/16/2022,70004,Toys,West,214,107,284,56.468,24.3,57.866,1,Snowy,Winter
5/16/2022,70005,Toys,North,112,101,211,55.654,23.59,56.470000000000006,1,Snowy,Summer
5/16/2022,70006,Electronics,East,51,121,154,55.788,22.156,55.196000000000005,1,Rainy,Autumn
5/16/2022,70007,Groceries,South,118,58,310,54.254,26.791999999999994,53.642,1,Snowy,Spring
5/16/2022,70008,Furniture,East,179,142,351,54.136,31.364,53.86,1,Cloudy,Winter
5/16/2022,70009,Clothing,North,153,148,348,55.760000000000005,29.086,56.864,1,Cloudy,Winter
5/16/2022,70010,Electronics,West,161,132,264,53.42,33.584,55.076,1,Cloudy,Summer
5/16/2022,70011,Toys,South,90,73,147,53.048,35.489999999999995,54.272000000000006,1,Rainy,Spring
5/16/2022,70012,Furniture,South,221,129,265,57.112,23.742,58.694,1,Sunny,Spring
5/16/2022,70013,Clothing,West,192,101,307,54.44200000000001,33.508,55.684000000000005,1,Sunny,Summer
5/16/2022,70014,Toys,South,164,119,326,54.608,25.626,55.346,1,Cloudy,Autumn
5/16/2022,70015,Clothing,West,154,90,308,57.376,26.562,58.158,1,Sunny,Spring
5/16/2022,70016,Clothing,North,179,105,250,52.778,33.102,54.114,1,Rainy,Autumn
5/16/2022,70017,Electronics,North,173,88,222,55.896,23.268,56.194,1,Snowy,Spring
5/16/2022,70018,Toys,West,142,127,328,56.126,22.952,58.726,1,Cloudy,Winter
5/16/2022,70019,Clothing,South,120,144,258,52.542,37.316,53.378,1,Cloudy,Summer
5/16/2022,70020,Clothing,East,110,103,229,54.636,29.894,57.076,1,Sunny,Winter
5/16/2022,70021,Toys,East,122,131,311,54.852,24.872,57.06,1,Snowy,Autumn
5/16/2023,70001,Groceries,North,101,130,283,57.216,21.724,57.67,1,Snowy,Summer
5/16/2023,70003,Toys,South,85,140,276,55.258,31.378,57.21,1,Rainy,Summer
5/16/2023,70004,Toys,West,241,151,362,54.146,29.658,54.746,1,Cloudy,Summer
5/16/2023,70005,Toys,North,211,102,305,55.760000000000005,26.824,57.35,1,Snowy,Summer
5/16/2023,70006,Electronics,East,100,145,239,55.752,22.942,57.816,1,Cloudy,Autumn
5/16/2023,70007,Groceries,South,100,99,294,53.75,32.42,54.498000000000005,1,Rainy,Autumn
5/16/2023,70008,Furniture,East,157,162,316,56.626,24.78,57.284000000000006,1,Snowy,Autumn
5/16/2023,70009,Clothing,North,126,88,359,54.620000000000005,35.506,56.16,1,Snowy,Winter
5/16/2023,70010,Electronics,West,208,116,318,53.720000000000006,36.494,52.79,1,Snowy,Winter
5/16/2023,70011,Toys,South,109,53,248,54.714,26.138,54.556,1,Cloudy,Spring
5/16/2023,70012,Furniture,South,207,149,248,59.146,17.206,58.774,1,Rainy,Autumn
5/16/2023,70013,Clothing,West,159,131,277,53.55800000000001,29.996,53.966,1,Sunny,Autumn
5/16/2023,70014,Toys,South,57,145,244,53.94199999999999,26.376,55.628,1,Rainy,Autumn
5/16/2023,70015,Clothing,West,117,141,258,55.306,28.826,54.336,1,Sunny,Summer
5/16/2023,70016,Clothing,North,176,122,271,54.028,28.678,55.572,1,Rainy,Summer
5/16/2023,70017,Electronics,North,142,100,197,55.83,24.08,56.426,1,Sunny,Autumn
5/16/2023,70018,Toys,West,164,89,300,53.526,29.156,54.958000000000006,1,Cloudy,Autumn
5/16/2023,70019,Clothing,South,182,136,290,54.972,26.578000000000003,55.486,1,Sunny,Winter
5/16/2023,70020,Clothing,East,337,134,436,55.842,24.316,58.294,1,Rainy,Autumn
5/16/2023,70021,Toys,East,110,104,217,53.452,33.134,53.75600000000001,1,Snowy,Spring
5/17/2022,70001,Groceries,North,158,156,256,54.474,27.244,55.288,1,Cloudy,Spring
5/17/2022,70003,Toys,South,147,75,297,54.82000000000001,24.058,57.44199999999999,1,Snowy,Autumn
5/17/2022,70004,Toys,West,53,134,316,55.196000000000005,27.45,57.324,1,Rainy,Autumn
5/17/2022,70005,Toys,North,96,97,259,56.1,22.866,57.95399999999999,1,Rainy,Summer
5/17/2022,70006,Electronics,East,199,67,358,53.34,35.418,55.326,1,Cloudy,Summer
5/17/2022,70007,Groceries,South,104,108,247,53.354,28.892,54.09400000000001,1,Cloudy,Autumn
5/17/2022,70008,Furniture,East,207,127,322,52.6,41.43,54.698,1,Snowy,Summer
5/17/2022,70009,Clothing,North,133,79,242,56.21,22.178,57.96,1,Cloudy,Autumn
5/17/2022,70010,Electronics,West,234,112,315,54.90599999999999,31.528,56.42999999999999,1,Cloudy,Summer
5/17/2022,70011,Toys,South,167,99,209,55.968,26.828,57.078,1,Rainy,Summer
5/17/2022,70012,Furniture,South,136,110,212,57.528,24.516,57.122,1,Snowy,Autumn
5/17/2022,70013,Clothing,West,208,97,329,53.724,32.672000000000004,54.206,1,Cloudy,Autumn
5/17/2022,70014,Toys,South,32,86,271,54.986,28.702,54.904,1,Snowy,Spring
5/17/2022,70015,Clothing,West,111,83,187,54.512,30.606,55.870000000000005,1,Snowy,Autumn
5/17/2022,70016,Clothing,North,155,154,335,54.2,32.392,54.06,1,Cloudy,Winter
5/17/2022,70017,Electronics,North,177,121,279,52.94199999999999,33.832,52.94200000000001,1,Rainy,Summer
5/17/2022,70018,Toys,West,141,106,352,54.23199999999999,24.362,56.088,1,Cloudy,Autumn
5/17/2022,70019,Clothing,South,147,166,283,53.048,33.95399999999999,54.268,1,Snowy,Summer
5/17/2022,70020,Clothing,East,81,107,229,53.402,33.05,54.312,1,Cloudy,Summer
5/17/2022,70021,Toys,East,208,102,302,53.624,31.862,54.158,1,Rainy,Autumn
5/17/2023,70001,Groceries,North,192,88,261,54.99400000000001,27.982000000000006,55.84,1,Sunny,Summer
